                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20250717"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                              cz_bot_mass                            cz_bot_radius                                  cz_zone                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters                         mass_max_eps_nuc                       radius_max_eps_nuc                                    mdisc                                    rdisc                              cz_eps_grav 
                                     543                                     1307                  8.3632082088985233E+009                  5.8936232631883989E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2427941722119218E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2427941722119218E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4673729494291366E-001                  5.2640352884815378E-001                                      667                  1.0205365001717261E+000                 -2.2588563309372262E+001                 -1.3972318537151434E+001                  1.0205365001717266E+000                 -8.3491183498842436E-001                  1.0144357565134985E+000                 -2.2588563309372262E+001                  3.7325421427213277E+032                  3.7505104484297085E+032                  3.8146359420763583E+032                  3.8545757913706999E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8966059287326364E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6798798936232409E+000                  1.0220954751498783E+000                  6.7394111119295386E-001                  3.1315780900754504E+000                  0.0000000000000000E+000                  2.0833121750936826E+001                  4.9897928863587877E+000                  7.4598410270975171E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470542E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336615E-005                  2.9169182972202260E-003                  3.0020020992145798E-003                  9.3804652354681980E-003                  6.0840509715384383E-001                  4.6860153680828864E-001                                        0                                        5                  1.9009389724298795E-001                  3.3402316336413190E-002                  2.4673729494291366E-001                  5.2640352884815378E-001                 -5.3035267610445267E+000 
                                     544                                     1315                  8.3641475093027525E+009                  5.9728045092360240E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2436173749160218E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2436173749160218E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4685011847108934E-001                  5.2853848319629460E-001                                      663                  1.0235602247646143E+000                 -2.2568140066966013E+001                 -1.4148409796207115E+001                  1.0235602247646145E+000                 -8.3710992948645124E-001                  1.0175329036160217E+000                 -2.2568140066966013E+001                  3.7366955973526763E+032                  3.7545375198441591E+032                  3.8190100992218732E+032                  3.8585539528759690E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8987724505812567E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6797718661817962E+000                  1.0250240825134600E+000                  6.7562146975763426E-001                  3.1282173729460894E+000                  0.0000000000000000E+000                  2.0835349375717495E+001                  4.9911924236918823E+000                  7.4601473635760458E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0020020986311715E-003                  9.3804652354670323E-003                  6.0830514321867990E-001                  4.6870176700228311E-001                                        0                                        5                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4662447141473801E-001                  5.2652036626059817E-001                 -1.0456685244127753E-001 
                                     545                                     1307                  8.3652746697878275E+009                  6.0519857552836482E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2377021713826012E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2377021713826012E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4628600083021102E-001                  5.2552766527956374E-001                                      663                  1.0271768013466147E+000                 -2.2544510217006422E+001                 -9.8999999999999986E+001                  1.0271768013466147E+000                 -8.4100945483031897E-001                  1.0212536028292456E+000                 -2.2544510217006422E+001                  3.7415728772502870E+032                  3.7593038435145472E+032                  3.8237831988378653E+032                  3.8632542263291565E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9013582992392877E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6796519040768469E+000                  1.0285722828646366E+000                  6.7763549414312207E-001                  3.1241893241751137E+000                  0.0000000000000000E+000                  2.0837987436508687E+001                  4.9928505629320137E+000                  7.4605006293071430E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0016105090110278E-003                  9.3804644377579287E-003                  6.0818419667396284E-001                  4.6882304519923917E-001                                        0                                        5                  1.9051400401392624E-001                  3.3291850876220219E-002                  2.4628600083021102E-001                  5.2552766527956374E-001                 -3.7356062599066870E+000 
                                     546                                     1314                  8.3661926718721590E+009                  5.9628436672712555E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2391600845198720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2391600845198720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4639882435838667E-001                  5.2735647842950417E-001                                      661                  1.0297275819117893E+000                 -2.2523915500037816E+001                 -9.8999999999999986E+001                  1.0297275819117893E+000                 -8.4180303076020724E-001                  1.0238501296475906E+000                 -2.2523915500037816E+001                  3.7455329792912523E+032                  3.7635416401425929E+032                  3.8279692660814975E+032                  3.8670891976492232E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9034584785660147E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6795594567115439E+000                  1.0313009290791708E+000                  6.7918471198099517E-001                  3.1210908884993676E+000                  0.0000000000000000E+000                  2.0840192909594244E+001                  4.9942356228402840E+000                  7.4608101269919294E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0016105086054998E-003                  9.3804644377571030E-003                  6.0808511315509750E-001                  4.6892240130845514E-001                                        0                                        5                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4617317730203533E-001                  5.2530184355518517E-001                 -9.9371833667877649E-002 
                                     547                                     1316                  8.3670139077036772E+009                  5.9144678899085008E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2335537330451341E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2335537330451341E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4583470671750834E-001                  5.2335699619243070E-001                                      665                  1.0318608807670422E+000                 -2.2504722766213899E+001                 -9.8999999999999986E+001                  1.0318608807670422E+000                 -8.4181219372941407E-001                  1.0260125473771462E+000                 -2.2504722766213899E+001                  3.7494195379489434E+032                  3.7673100250873809E+032                  3.8317603341281320E+032                  3.8706777632394290E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9052101052048159E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6794900183869168E+000                  1.0335119417352869E+000                  6.8042909495830628E-001                  3.1186021225447456E+000                  0.0000000000000000E+000                  2.0842197765409750E+001                  4.9954940386202802E+000                  7.4610993017837925E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0012193346870414E-003                  9.3804636257638369E-003                  6.0799603725733420E-001                  4.6901172323984042E-001                                        0                                        5                  1.9093439440723889E-001                  3.3299971224323259E-002                  2.4583470671750834E-001                  5.2335699619243070E-001                 -5.0958790690926374E+000 
                                     548                                     1318                  8.3677873762514591E+009                  5.8884426583037071E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2356323927011612E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999193587541E-001                  2.2356323927011612E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4594753024568403E-001                  5.2490985371839016E-001                                      659                  1.0340345541139795E+000                 -2.2486283809428720E+001                 -1.4148409796207115E+001                  1.0340345541139797E+000                 -8.4157462150308371E-001                  1.0282124099408092E+000                 -2.2486283809428720E+001                  3.7532808373725782E+032                  3.7710546229265825E+032                  3.8353675102505578E+032                  3.8744129116963993E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9071368945074976E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6794160077087050E+000                  1.0357070410057070E+000                  6.8167466594994108E-001                  3.1161109805614760E+000                  0.0000000000000000E+000                  2.0844100584753804E+001                  4.9966881023001024E+000                  7.4613773389471953E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0012193341298569E-003                  9.3804636257626833E-003                  6.0791172117529102E-001                  4.6909627316633290E-001                                        0                                        5                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4572188318933266E-001                  5.2282306654969546E-001                 -9.5352643014633198E-002 
                                     549                                     1313                  8.3685354617373009E+009                  5.8739512287577300E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999170150056E-001                  2.2347139236074695E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999170150056E-001                  2.2347139236074695E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4583470671750834E-001                  5.2444805673631878E-001                                      659                  1.0362345708414678E+000                 -2.2468313576168789E+001                 -9.8999999999999986E+001                  1.0362345708414678E+000                 -8.4159671117694657E-001                  1.0304423391387920E+000                 -2.2468313576168789E+001                  3.7569116537649528E+032                  3.7746798035715576E+032                  3.8388569417215320E+032                  3.8775496728720355E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9092738790068359E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6793308759536472E+000                  1.0378775033074064E+000                  6.8293016061090617E-001                  3.1135999912395458E+000                  0.0000000000000000E+000                  2.0845946011985632E+001                  4.9978460343533344E+000                  7.4616482634729335E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0012193341296717E-003                  9.3804636257626816E-003                  6.0782975763649683E-001                  4.6917846448542633E-001                                        0                                        5                  1.9129873274810963E-001                  3.3283938732799070E-002                  2.4566547142524478E-001                  5.2287378853178623E-001                 -9.9133126597270332E-002 
                                     550                                     1311                  8.3692683965528593E+009                  5.8650653518547680E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999170150056E-001                  2.2337703715054558E-001                  2.2322967990642650E-001                  2.2309138856330513E-001                  9.9999999170150056E-001                  2.2337703715054558E-001                  2.2322967990642650E-001                  2.2309138856330513E-001                  2.4572188318933266E-001                  5.2398018040823247E-001                                      658                  1.0384279831245522E+000                 -2.2450559023057814E+001                 -1.3972318537151434E+001                  1.0384279831245526E+000                 -8.4171566833285039E-001                  1.0326667147059474E+000                 -2.2450559023057814E+001                  3.7604667397953228E+032                  3.7783994136915309E+032                  3.8422888467995144E+032                  3.8808626611810073E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9110255056456391E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6792567614079390E+000                  1.0400672887444846E+000                  6.8417328242086184E-001                  3.1111137476196342E+000                  0.0000000000000000E+000                  2.0847759684702307E+001                  4.9989839134248557E+000                  7.4619159562317812E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  3.0012193341295780E-003                  9.3804636257626816E-003                  6.0774904719868894E-001                  4.6925939951573581E-001                                        0                                        5                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4563726554320089E-001                  5.2318866603472136E-001                 -1.0006287350514349E-001 
                                     551                                     1310                  8.3699924835052128E+009                  5.8597907218043082E+000                  1.1000000000000001E+000                  3.3339898595518896E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999170150056E-001                  2.2305264393333721E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999170150056E-001                  2.2305264393333721E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4538341260480581E-001                  5.2201712555886559E-001                                      664                  1.0404743574103485E+000                 -2.2432950073671343E+001                 -1.4750469787535078E+001                  1.0404743574103488E+000                 -8.4208916767051967E-001                  1.0347453133899382E+000                 -2.2432950073671343E+001                  3.7640692716198956E+032                  3.7818193404127426E+032                  3.8456774804699528E+032                  3.8844059993655738E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9124268069566794E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6791783829505160E+000                  1.0420970943781058E+000                  6.8534494215251829E-001                  3.1087704281563213E+000                  0.0000000000000000E+000                  2.0849568783894515E+001                  5.0001185897830345E+000                  7.4621869575833335E+000                  1.3399783480793159E+000                  5.0000000000000000E-001                  4.0604072432470550E+000                  0.0000000000000000E+000                  9.8024355668550356E-001                  6.0516462860336621E-005                  2.9169182972202260E-003                  2.9985610723575356E-003                  9.3804618137943406E-003                  6.0766893421556034E-001                  4.6933973534053364E-001                                        0                                        5                  1.9163504506275944E-001                  3.3237690630169098E-002                  2.4538341260480581E-001                  5.2201712555886559E-001                 -5.7877617493053801E+000 
