                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                   "x86_64-macos-24.10.1"                                 "CRMATH"                               "20250626"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_omega            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                             center_omega              center_omega_div_omega_crit                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4               log_total_angular_momentum                              num_retries                                num_iters                    total_torque_envelope 
                                     297                                      927                  1.9400621341305709E+005                  3.9663386261818485E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  3.0847006508227692E+000                  3.0489646219809485E-001                  7.8125568618581109E-008                  9.9999998184702532E-001                  9.9999995465280145E-001                  1.0000000000000000E+000                  7.8125568618581109E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0141303318675741E+000                 -3.3280286997904426E+001                 -2.6493141376389260E+000                  4.0141304261302571E+000                  1.0617233323273776E+000                  4.0136454681119584E+000                 -3.3280286997904426E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7014856208415976E+033                  6.7806296017010140E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3640519058733460E+000                  3.6453349655291101E+000                  6.1721683188235910E-001                  4.2036339635384143E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6444125890292725E+001                  8.2649802302814512E-001                  7.4574683920062883E+000                  6.1228325911565107E-001                  8.5481928983539979E-001                  1.2846672089293687E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0968027795665278E-001                  2.7001960159487026E-001                  1.4719375483329303E-003                  9.6421435360886480E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0988791050409814E+000                  2.7000691268093804E+000                 -9.8999999999999986E+001                                        0                                        6                  0.0000000000000000E+000 
                                     298                                      911                  2.0140956906657261E+005                  3.8694286131737923E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  4.4759489321870749E+000                  4.4751906249003837E-001                  7.8125567730402690E-008                  9.9999999998931532E-001                  9.9999983879984622E-001                  1.0000000000000000E+000                  7.8125567730402690E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7021797488934638E+000                 -3.4232030377437546E+001                 -3.0544513218485836E+000                  3.7021798249529176E+000                  9.4347401081936733E-001                  3.7014221185966556E+000                 -3.4232030377437546E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8500467000533547E+033                  5.9161580698648428E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3186227723025148E+000                  3.6008601074833337E+000                  6.8583767000113405E-001                  4.0663922873008644E+000                  0.0000000000000000E+000                  9.8267015706854003E-005                  6.0951895181729154E-001                  3.4765891437740044E+002                  1.6393691401541133E+001                  7.9540661643915433E-001                  7.4395010193664577E+000                  6.1228411640706570E-001                  8.5481854416376246E-001                  1.2846697523219581E+000                  1.2369234992495233E-004                  6.8209354837426711E-002                  7.0967876776374950E-001                  2.7001935065694704E-001                  1.4624175394320723E-003                  9.6422273558062002E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0984423968491006E+000                  2.7000939049423129E+000                  5.2218022652973254E+001                                        0                                        5                  9.9831951310334772E-066 
                                     299                                      885                  2.0733225358938499E+005                  3.7725186001657356E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  3.3663548364410008E+000                  3.3610031104107618E-001                  7.8125568174491899E-008                  9.9999991038627345E-001                  9.9999989850988791E-001                  1.0000000000000000E+000                  7.8125568174491899E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6836616529555890E+000                 -3.4023635591727924E+001                 -2.9642129380942626E+000                  3.6836617506589877E+000                  1.0335666877877812E+000                  3.6826885118315213E+000                 -3.4023635591727924E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8039080800924676E+033                  5.9217948880250455E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3388153084120029E+000                  3.6712819589405323E+000                  6.8066352351075643E-001                  4.0767405802816201E+000                  0.0000000000000000E+000                  9.8812287873823061E-005                  6.0624259700020466E-001                  3.4523703331581260E+002                  1.6408880357719219E+001                  8.0662030681964214E-001                  7.4434655209744971E+000                  6.1233059450565097E-001                  8.5477794779459215E-001                  1.2848073615387121E+000                  9.8338126622351445E-005                  5.3492035881529829E-002                  7.0959377124927780E-001                  2.7002569819915290E-001                  1.0088357349629503E-003                  9.6413139276232077E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0981222242598045E+000                  2.7001178072302268E+000                  5.2121867620760305E+001                                        0                                       10                  1.2066301619199342E-065 
                                     300                                      889                  2.1207040120763492E+005                  3.6756085871576794E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  3.1859291561998226E+000                  3.1615890860948492E-001                  7.8125568174491899E-008                  9.9999994898452649E-001                  9.9999988216020197E-001                  1.0000000000000000E+000                  7.8125568174491899E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6223861661098380E+000                 -3.3864108583223796E+001                 -2.8967585760622416E+000                  3.6223862975231929E+000                  1.0999460651669160E+000                  3.6210800038600146E+000                 -3.3864108583223796E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6421127891251979E+033                  5.7900552374555207E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3427907367199134E+000                  3.6927274305587625E+000                  6.8343540270405045E-001                  4.0711968218950316E+000                  0.0000000000000000E+000                  9.6673571757642087E-005                  5.9841006787408446E-001                  3.3929987385785307E+002                  1.6424332620610155E+001                  8.1949353207500297E-001                  7.4463162927340747E+000                  6.1236319774622561E-001                  8.5475023790834448E-001                  1.2849051571370356E+000                  9.9642334718633106E-005                  5.3391242313132387E-002                  7.0953292279436031E-001                  2.7003203531883613E-001                  7.1132152560367322E-004                  9.6404301839847512E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0979041682948569E+000                  2.7001404989316824E+000                  5.2122980268795352E+001                                        0                                       10                  1.2442901109521382E-065 
                                     301                                      886                  2.1775617834953484E+005                  3.7547898332053040E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  2.9255078965961219E+000                  2.8950535740438166E-001                  7.8125568174491899E-008                  9.9999995195362301E-001                  9.9999987941078172E-001                  1.0000000000000000E+000                  7.8125568174491899E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5634033733585229E+000                 -3.3441435997430908E+001                 -2.7208578116731896E+000                  3.5634035990540820E+000                  1.2072839182979100E+000                  3.5614863694178349E+000                 -3.3441435997430908E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5070748569682620E+033                  5.6099285797178262E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3504924195431807E+000                  3.7194738095309274E+000                  6.8140522654359936E-001                  4.0752571742159338E+000                  0.0000000000000000E+000                  9.7875440324498103E-005                  6.0318281369872784E-001                  3.4205001714263807E+002                  1.6458929368293344E+001                  8.4683363564053860E-001                  7.4538631751276423E+000                  6.1239869082253973E-001                  8.5472007258396299E-001                  1.2850116216407879E+000                  1.0095710299665502E-004                  5.2403756975079062E-002                  7.0946543953459751E-001                  2.7004398132693747E-001                  4.1798120259968220E-004                  9.6387854201631321E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0976791735120131E+000                  2.7001802472213527E+000                  5.2114964270831535E+001                                        0                                       10                  1.2965650044705482E-065 
                                     302                                      891                  2.2457911091981473E+005                  3.8339710792529291E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  2.6492206326608647E+000                  2.6255224895913021E-001                  7.8125568396536504E-008                  9.9999995681214437E-001                  9.9999987907580257E-001                  1.0000000000000000E+000                  7.8125568396536504E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5004943554903107E+000                 -3.2671030710819508E+001                 -2.4146523515959326E+000                  3.5004948834944658E+000                  1.3520165041459846E+000                  3.4973979792360530E+000                 -3.2671030710819508E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3343241657672308E+033                  5.4601000434079014E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3618604238777001E+000                  3.7465188911492113E+000                  6.7219175868370107E-001                  4.0936841099357304E+000                  0.0000000000000000E+000                  1.0140758252976595E-004                  6.0677636382938005E-001                  3.4704831016999674E+002                  1.6517032216293543E+001                  8.9199641860657020E-001                  7.4671266503059552E+000                  6.1243657259290363E-001                  8.5468613847756392E-001                  1.2851223792625466E+000                  1.0419152068108902E-004                  5.1325039747767885E-002                  7.0939117793049489E-001                  2.7007279267602463E-001                  1.8163974840166355E-004                  9.6347363334478905E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0974500619671286E+000                  2.7002685921961338E+000                  5.2103200587912475E+001                                        0                                       10                  1.3462217795234866E-065 
                                     303                                      898                  2.3003745697603864E+005                  3.7370610662448729E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  2.3616072957194127E+000                  2.3292108184968330E-001                  7.8125568840625714E-008                  9.9999996167066563E-001                  9.9999989591665517E-001                  1.0000000000000000E+000                  7.8125568840625714E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4834017359751765E+000                 -3.1963174371956338E+001                 -2.1459623817902211E+000                  3.4834027555513636E+000                  1.4483250155279161E+000                  3.4793771768088777E+000                 -3.1963174371956338E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2719807655374397E+033                  5.3066275582150294E+033                  5.5014084894510009E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8818705549946161E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3710945224643636E+000                  3.7634098989167559E+000                  6.6216906539414755E-001                  4.1137294965148374E+000                  0.0000000000000000E+000                  1.0477522591330292E-004                  6.0596941666588178E-001                  3.5029151755000021E+002                  1.6567195988755365E+001                  9.3060418660837585E-001                  7.4788834426904893E+000                  6.1246654080940599E-001                  8.5465674015527993E-001                  1.2852057812691309E+000                  1.0630194964269400E-004                  5.0076153390205533E-002                  7.0932991778736498E-001                  2.7011596560285250E-001                  8.7589121612318988E-005                  9.6284791598051523E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0972776469763179E+000                  2.7003884708224484E+000                  5.2090475419950451E+001                                        0                                        5                  1.4022575602043118E-065 
                                     304                                      907                  2.3440413382101778E+005                  3.6401510532368162E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  2.2436142884654928E+000                  2.2384171843431866E-001                  7.8125569062670319E-008                  9.9999996706902272E-001                  9.9999990583413334E-001                  1.0000000000000000E+000                  7.8125569062670319E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5364144314243076E+000                 -3.1460032409827836E+001                 -1.9595470316324684E+000                  3.5364158176123723E+000                  1.4955289833642611E+000                  3.5324435879117542E+000                 -3.1460032409827836E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3776223516973434E+033                  7.9098250017542149E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3770043027224954E+000                  3.7705493500998331E+000                  6.5391923046942302E-001                  4.1302291663642867E+000                  0.0000000000000000E+000                  1.0754209215063873E-004                  6.0439496333544507E-001                  3.5267731537150962E+002                  1.6600431905125291E+001                  9.5562854847608525E-001                  7.4871244802927670E+000                  6.1249350349696763E-001                  8.5462864445881881E-001                  1.2852780983744412E+000                  1.0778340402102651E-004                  4.9329527286794989E-002                  7.0927320608733468E-001                  2.7016780327046613E-001                  6.0952011240285268E-005                  9.6207963891378964E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0971237010054349E+000                  2.7005266492845417E+000                  5.2082125541259408E+001                                        0                                        5                  1.4224555560186269E-065 
                                     305                                      916                  2.3820332936176259E+005                  3.5796916468268951E+000                  1.0000000000000000E+001                  3.4298505910360667E+001                 -9.8999999999999986E+001                  2.3206170002545314E+000                  2.2962061201174666E-001                  7.8125569062670319E-008                  9.9999997051047551E-001                  9.9999991292891555E-001                  1.0000000000000000E+000                  7.8125569062670319E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6075551101030077E+000                 -3.1134232218902703E+001                 -1.8399625862185058E+000                  3.6075566598679778E+000                  1.5202893162744158E+000                  3.6039881291750562E+000                 -3.1134232218902703E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5513491055605004E+033                  8.1246016800761928E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3803677574962618E+000                  3.7706947696011053E+000                  6.4726503067252528E-001                  4.1435375659580824E+000                  0.0000000000000000E+000                  1.0988753534806826E-004                  6.0326055753077912E-001                  3.5484915741701718E+002                  1.6620074575027839E+001                  9.6984434224126315E-001                  7.4924635760201115E+000                  6.1251928840685355E-001                  8.5460121747767959E-001                  1.2853463315788107E+000                  1.0914113671159760E-004                  4.9144316679636840E-002                  7.0921838565994100E-001                  2.7022194444713588E-001                  5.5038831640932230E-005                  9.6126668536671220E-003                  3.4309646673614442E-003                  9.6450934782526341E-003                  7.0969664281969864E+000                  2.7006787305835065E+000                  5.2078068671701821E+001                                        0                                        5                  1.4087144259948321E-065 
