                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                   "x86_64-macos-24.10.1"                                 "CRMATH"                               "20250626"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                           surf_avg_omega            surf_avg_omega_div_omega_crit                           surf_avg_v_rot                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                             center_omega              center_omega_div_omega_crit                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4               log_total_angular_momentum                              num_retries                                num_iters                    total_torque_envelope 
                                     287                                      914                  6.5438722662302805E+005                  4.4107548047198559E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.5344673963439484E+000                  2.5376116722834552E-001                  7.8127227683827405E-008                  9.9999999991087518E-001                  9.9999999970315778E-001                  1.0000000000000000E+000                  7.8127227683827405E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2806342828275326E+000                 -3.5258921126182265E+001                 -3.6373971900644584E+000                  3.2806343352784166E+000                  9.1678663629041912E-001                  3.2787511633114046E+000                 -3.5258921126182265E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3708672766041660E+033                  3.2072314508036242E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2326381046606674E+000                  2.8660768369088614E+000                  4.9041536999759222E-001                  4.2353881376915918E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6624215318814866E+001                  1.0709196080889609E+000                  7.4092081680538753E+000                  6.1228260427711845E-001                  8.5482003958697650E-001                  1.2846655635208681E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0968167275762739E-001                  2.7001721240863957E-001                  1.4726619562185966E-003                  9.6430011447220382E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2594227655200037E+000                  1.6200314531523479E+000                 -9.8999999999999986E+001                                        0                                        7                  0.0000000000000000E+000 
                                     288                                      904                  6.7498616278632183E+005                  4.3138447917117997E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  2.3208184789695925E+000                  3.8492822711676700E-001                  7.8127227572805102E-008                  9.9999999318587585E-001                  9.9999976756779207E-001                  1.0000000000000000E+000                  7.8127227572805102E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9576981410368197E+000                 -3.6122108049154413E+001                 -4.0710838852682798E+000                  2.9576981816813643E+000                  7.9018064646197073E-001                  2.9547350327127564E+000                 -3.6122108049154413E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2739384869691197E+032                  2.6188968639544599E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1813336003245389E+000                  2.8132721400693907E+000                  5.6662203025011493E-001                  4.0829748171865461E+000                  0.0000000000000000E+000                  1.1938757709723454E-004                  6.1528510405334802E-001                  3.2291891796474283E+002                  1.6576440049724837E+001                  1.0426245004410823E+000                  7.3904682334815730E+000                  6.1230984049288284E-001                  8.5482390398799524E-001                  1.2846524925660237E+000                  1.5469507906354425E-004                  6.3177831926461009E-002                  7.0968967913798253E-001                  2.7001644210373704E-001                  1.5167637539648816E-003                  9.6431402677427738E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2592023481944947E+000                  1.6200423073779775E+000                  5.1790232207072158E+001                                        0                                        5                  6.7138529784160755E-066 
                                     289                                      875                  6.9146531171695678E+005                  4.2169347787037434E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.6539552358282137E+000                  2.7349469798962367E-001                  7.8127228016894312E-008                  9.9999999958431307E-001                  9.9999999890071911E-001                  1.0000000000000000E+000                  7.8127228016894312E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9311719607826019E+000                 -3.5987283690949674E+001                 -4.0051951100265963E+000                  2.9311720110651427E+000                  8.7809008596005567E-001                  2.9273115706061978E+000                 -3.5987283690949674E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.0220547876547603E+032                  2.6105252577083004E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2061661587055781E+000                  2.9019178983048826E+000                  5.6127979260578154E-001                  4.0936592924752135E+000                  0.0000000000000000E+000                  1.1881078106140756E-004                  6.0459904849022095E-001                  3.1705236571623612E+002                  1.6589386528056263E+001                  1.0528590247430381E+000                  7.3932408933816420E+000                  6.1233533916979643E-001                  8.5478415189720314E-001                  1.2847865691332170E+000                  1.1814013357221669E-004                  4.7641684183464865E-002                  7.0960700263283294E-001                  2.7002177763742174E-001                  1.0686401933097029E-003                  9.6425489212779211E-003                  3.4309646673614420E-003                  9.6450934782526393E-003                  4.2590439752122347E+000                  1.6200525144544500E+000                  5.1681060728804816E+001                                        0                                       10                  7.9820122601508108E-066 
                                     290                                      887                  7.0464863086146477E+005                  4.1200247656956872E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.5426034062375276E+000                  2.5705624395337529E-001                  7.8127227850360859E-008                  9.9999999970150022E-001                  9.9999999901400038E-001                  1.0000000000000000E+000                  7.8127227850360859E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8691455560923265E+000                 -3.5878129909507926E+001                 -3.9527334991805887E+000                  2.8691456215416595E+000                  9.3807862669740805E-001                  2.8640254979129636E+000                 -3.5878129909507926E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1646001066815725E+032                  2.5424290975223606E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2105614713268942E+000                  2.9308490241159761E+000                  5.6695473026869669E-001                  4.0823094171493830E+000                  0.0000000000000000E+000                  1.1512603580575004E-004                  5.9665990355832788E-001                  3.1059548156423961E+002                  1.6604203879155243E+001                  1.0657896103804694E+000                  7.3953035239820926E+000                  6.1235967754268972E-001                  8.5475691003041987E-001                  1.2848826843183077E+000                  1.2011775415210826E-004                  4.7715269757704910E-002                  7.0954738954187047E-001                  2.7002708895561439E-001                  7.7105155329543120E-004                  9.6419886408623083E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2589363731891563E+000                  1.6200620786380233E+000                  5.1685896491263271E+001                                        0                                        7                  8.1826514945892172E-066 
                                     291                                      889                  7.1954684310076793E+005                  4.1731341569231448E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.4038147448170468E+000                  2.3228194941196623E-001                  7.8127228016894312E-008                  9.9999999970150022E-001                  9.9999999904441927E-001                  1.0000000000000000E+000                  7.8127228016894312E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8169676149848231E+000                 -3.5566526596867789E+001                 -3.7998750978843234E+000                  2.8169677199249405E+000                  1.0314907796838209E+000                  2.8097914799410360E+000                 -3.5566526596867789E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5326355356285045E+032                  2.5070094795656918E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2191135067287702E+000                  2.9658430090215187E+000                  5.6734765191771652E-001                  4.0815235738513431E+000                  0.0000000000000000E+000                  1.1568989264552385E-004                  6.0233580775541207E-001                  3.1259901793164045E+002                  1.6635414140356573E+001                  1.0908948049001408E+000                  7.4015698238387513E+000                  6.1238910703788196E-001                  8.5472863044791125E-001                  1.2849835557034990E+000                  1.2016094667817247E-004                  4.6362275219425438E-002                  7.0948400449865268E-001                  2.7003614972756229E-001                  4.8259703232617838E-004                  9.6410497773560758E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2588301290082216E+000                  1.6200771947138364E+000                  5.1675681283555640E+001                                        0                                       10                  8.4336981508502371E-066 
                                     292                                      890                  7.3742469778793154E+005                  4.2523154029707690E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.2769456455282746E+000                  2.1075704466654083E-001                  7.8127227961383161E-008                  9.9999999971712517E-001                  9.9999999909182025E-001                  1.0000000000000000E+000                  7.8127227961383161E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7541324406875174E+000                 -3.4982778445728627E+001                 -3.5157423793340588E+000                  2.7541326739846359E+000                  1.1555339102618123E+000                  2.7430479371895324E+000                 -3.4982778445728627E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7512460621494054E+032                  2.4526339227505665E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2315925477905365E+000                  3.0020101103400685E+000                  5.6047312045345754E-001                  4.0952726367798613E+000                  0.0000000000000000E+000                  1.1880398946979335E-004                  6.0588781277999648E-001                  3.1606223308213083E+002                  1.6689488430088460E+001                  1.1333428124028004E+000                  7.4133689352644323E+000                  6.1242517094453597E-001                  8.5469720148415651E-001                  1.2850904465694952E+000                  1.2279980451424024E-004                  4.5110149203063457E-002                  7.0941418313048576E-001                  2.7005671336799403E-001                  2.2438987971590808E-004                  9.6388401447730903E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2587216000134207E+000                  1.6201087862067258E+000                  5.1662624292361656E+001                                        0                                       10                  8.7262846402633309E-066 
                                     293                                      895                  7.5172698153766245E+005                  4.1554053899627128E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.1279045322455341E+000                  1.8760926034396030E-001                  7.8127228016894312E-008                  9.9999999974837506E-001                  9.9999999919060367E-001                  1.0000000000000000E+000                  7.8127228016894312E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7072145920268400E+000                 -3.4399692991757021E+001                 -3.2388426486560729E+000                  2.7072150837569757E+000                  1.2446205488565703E+000                  2.6919816254504574E+000                 -3.4399692991757021E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1394748244469410E+032                  2.3390834268044359E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2425525736298964E+000                  3.0276372982999442E+000                  5.5136666275467550E-001                  4.1134855521774254E+000                  0.0000000000000000E+000                  1.2242089010426705E-004                  6.0594696176045648E-001                  3.1885678114575830E+002                  1.6741449129976090E+001                  1.1738227638558028E+000                  7.4249809978817511E+000                  6.1245226132608421E-001                  8.5467168788266334E-001                  1.2851675937186626E+000                  1.2502569736476336E-004                  4.3827894585809518E-002                  7.0935982610908577E-001                  2.7008766145179819E-001                  1.0165076746587960E-004                  9.6353053843562363E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2586451736051361E+000                  1.6201511309924557E+000                  5.1648710954916183E+001                                        0                                       10                  9.0803043665742675E-066 
                                     294                                      900                  7.6316880853744724E+005                  4.0584953769546566E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  1.0090251350143431E+000                  1.6787235331845651E-001                  7.8127228016894312E-008                  9.9999999977962506E-001                  9.9999999928171446E-001                  1.0000000000000000E+000                  7.8127228016894312E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7303793802476508E+000                 -3.3921171304464799E+001                 -3.0188502321641115E+000                  2.7303801539150769E+000                  1.2992369268737778E+000                  2.7139804498535907E+000                 -3.3921171304464799E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.3125502450219839E+032                  2.2726330339903257E+033                  3.0921027967880074E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2137237618354642E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2505605368002781E+000                  3.0425744602402518E+000                  5.4281931738406708E-001                  4.1305802429186418E+000                  0.0000000000000000E+000                  1.2580566349824660E-004                  6.0496393187769981E-001                  3.2119233800764363E+002                  1.6780976945798347E+001                  1.2040704589464384E+000                  7.4343145301917080E+000                  6.1247601959177644E-001                  8.5464747575102018E-001                  1.2852322167973520E+000                  1.2689644944086339E-004                  4.2957234178011929E-002                  7.0931045638778101E-001                  2.7012898864991947E-001                  5.9222401857357540E-005                  9.6303317763655888E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2585817122897103E+000                  1.6202020057499102E+000                  5.1638441763915317E+001                                        0                                        5                  9.3666394570571199E-066 
                                     295                                      903                  7.7232227013727499E+005                  3.9615853639466003E+000                  6.0000000000000000E+000                  3.4076657160744311E+001                 -9.8999999999999986E+001                  9.9788553052607798E-001                  1.6623380367127627E-001                  7.8127228127916615E-008                  9.9999999980306253E-001                  9.9999999934967543E-001                  1.0000000000000000E+000                  7.8127228127916615E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8004651024040834E+000                 -3.3581811832678866E+001                 -2.8674609810370866E+000                  2.8004660353527782E+000                  1.3332566561725765E+000                  2.7853959560001909E+000                 -3.3581811832678866E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.1101349550557199E+032                  2.3408874305341957E+033                  2.4194382749575479E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.6023780178731683E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2555475927479307E+000                  3.0484633952721385E+000                  5.3578967300470526E-001                  4.1446395316773659E+000                  0.0000000000000000E+000                  1.2862722164958183E-004                  6.0369921011395522E-001                  3.2304374772964678E+002                  1.6805773096614423E+001                  1.2223314863066252E+000                  7.4408263009665658E+000                  6.1249790874682986E-001                  8.5462436635800576E-001                  1.2852904294040977E+000                  1.2831237843643331E-004                  4.2533428371258772E-002                  7.0926422155758728E-001                  2.7017318915081412E-001                  4.8389940126443999E-005                  9.6248380117855380E-003                  3.4309646673614407E-003                  9.6450934782526393E-003                  4.2585224495689964E+000                  1.6202559983926486E+000                  5.1632100119972456E+001                                        0                                        4                  9.3962743207730731E-066 
